id,original_title,original_language,overview,genres,cast,keywords,director,status,vote_average,vote_count,popularity,genres_bin,cast_bin
9543,Prince of Persia: The Sands of Time,en,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.","['Action', 'Adventure', 'Fantasy', 'Romance']",Ja,"['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']",Mike Newell,Released,6.2,2317,62.169881,"[1, 1, 1, 1]","[1, 1]"
68726,Pacific Rim,en,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.","['Action', 'Adventure', 'ScienceFiction']",Id,"['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']",Guillermo del Toro,Released,6.7,4794,56.523205,"[1, 1, 1]","[1, 1]"
38356,Transformers: Dark of the Moon,en,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.","['Action', 'Adventure', 'ScienceFiction']",Sh,"['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']",Michael Bay,Released,6.1,3299,28.529607,"[1, 1, 1]","[1, 1]"
217,Indiana Jones and the Kingdom of the Crystal Skull,en,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.","['Action', 'Adventure']",Ha,"['saving the world', 'riddle', 'whip', 'treasure', 'mexico city', 'leather jacket', 'machinegun', 'alien phenomenons', 'maya civilization', 'peru', 'treasure hunt', 'nuclear explosion', 'refrigerator', 'archaeologist', 'indiana jones', 'archeology\xa0']",Steven Spielberg,Released,5.7,2495,75.674458,"[1, 1]","[1, 1]"
105864,The Good Dinosaur,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,"['Adventure', 'Animation', 'Family']",Ra,"['tyrannosaurus rex', 'friends', 'alternate history', 'dinosaur', 'fear', 'storm', 'nature', 'human', 'journey']",Peter Sohn,Released,6.6,1736,51.692953,"[1, 1, 1]","[1, 1]"
62177,Brave,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.","['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Ke,"['scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebellious daughter', 'turns into animal', 'archery', 'ruins', 'aftercreditsstinger', 'peace offering', 'woman director', 'courage', '3d']",Brenda Chapman,Released,6.7,4641,125.114374,"[1, 1, 1, 1, 1, 1]","[1, 1]"
188927,Star Trek Beyond,en,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.","['Action', 'Adventure', 'ScienceFiction']",Ch,"['sequel', 'stranded', 'hatred', 'space opera']",Justin Lin,Released,6.6,2568,65.352913,"[1, 1, 1]","[1, 1]"
10681,WALL·E,en,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.","['Animation', 'Family']",Be,['romantic comedy'],Andrew Stanton,Released,7.8,6296,66.390712,"[1, 1]","[1, 1]"
5174,Rush Hour 3,en,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.","['Action', 'Comedy', 'Crime', 'Thriller']",Ch,['ambassador'],Brett Ratner,Released,6.1,783,22.57178,"[1, 1, 1, 1]","[1, 1]"
14161,2012,en,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.","['Action', 'Adventure', 'ScienceFiction']",Jo,"['civilization', 'natural disaster', 'end of the world', 'disaster', 'apocalypse', 'destruction', 'volcanic eruption', 'mayan', 'ark', 'solar', 'destruction  of mankind']",Roland Emmerich,Released,5.6,4903,45.274225,"[1, 1, 1]","[1, 1]"
17979,A Christmas Carol,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.","['Animation', 'Drama']",Ga,"['holiday', 'based on novel', 'victorian england', 'money', 'christmas eve', 'scrooge', 'christmas carol', 'ghost', 'lesson', 'charles dickens', 'christmas']",Robert Zemeckis,Released,6.6,1095,39.744242,"[1, 1]","[1, 1]"
76757,Jupiter Ascending,en,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…","['Action', 'Adventure', 'Fantasy', 'ScienceFiction']",Mi,"['jupiter', 'space', 'woman director', '3d', 'interspecies romance']",Lilly Wachowski,Released,5.2,2768,85.36908,"[1, 1, 1, 1]","[1, 1]"
258489,The Legend of Tarzan,en,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.","['Action', 'Adventure']",Al,"['africa', 'feral child', 'tarzan', 'jungle', 'animal attack']",David Yates,Released,5.5,2430,42.741719,"[1, 1]","[1, 1]"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","['Adventure', 'Family', 'Fantasy']",Wi,"['saving the world', 'witch', 'based on novel', 'brother sister relationship', 'self sacrifice', 'winter', 'cupboard', 'beaver', 'lion', 'fairy-tale figure', 'battle', 'narnia', 'fantasy world', 'duringcreditsstinger']",Andrew Adamson,Released,6.7,2629,67.391328,"[1, 1, 1]","[1, 1]"
246655,X-Men: Apocalypse,en,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",['ScienceFiction'],Ja,"['mutant', 'supernatural powers', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'apocalypse', 'superhero team', 'world domination', 'aftercreditsstinger', '1980s']",Bryan Singer,Released,6.4,4721,139.272042,[1],"[1, 1]"
155,The Dark Knight,en,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Action', 'Crime', 'Drama', 'Thriller']",Ch,"['dc comics', 'crime fighter', 'secret identity', 'scarecrow', 'sadism', 'chaos', 'gotham city', 'vigilante', 'joker', 'superhero', 'based on comic book', 'tragic hero', 'organized crime', 'criminal mastermind', 'district attorney', 'imax', 'super villain', 'super powers', 'batman']",Christopher Nolan,Released,8.2,12002,187.322927,"[1, 1, 1, 1]","[1, 1]"
14160,Up,en,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.","['Adventure', 'Animation', 'Comedy', 'Family']",Ed,"['age difference', 'central and south america', 'balloon', 'animation', 'floating in the air', 'duringcreditsstinger', 'exploring']",Pete Docter,Released,7.7,6870,92.201962,"[1, 1, 1, 1]","[1, 1]"
15512,Monsters vs Aliens,en,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","['Adventure', 'Animation', 'Family', 'ScienceFiction']",Se,"['alien', 'giant robot', 'duringcreditsstinger']",Conrad Vernon,Released,6.0,1423,36.167578,"[1, 1, 1, 1]","[1, 1]"
1726,Iron Man,en,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['Action', 'Adventure', 'ScienceFiction']",Ro,"['middle east', 'arms dealer', 'malibu', 'marvel comic', 'superhero', 'based on comic book', 'tony stark', 'iron man', 'aftercreditsstinger', 'marvel cinematic universe', 'counter terrorism', 'agent coulson']",Jon Favreau,Released,7.4,8776,120.725053,"[1, 1, 1]","[1, 1]"
44826,Hugo,en,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.","['Adventure', 'Drama', 'Family']",Be,"['library', 'clock', 'film director', 'key', 'toy', 'boy', 'love', 'orphan', 'robot', 'automaton', 'hiding', 'filmmaking', 'leg brace', 'doberman', '3d']",Martin Scorsese,Released,7.0,2141,32.319043,"[1, 1, 1]","[1, 1]"
8487,Wild Wild West,en,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,"['Action', 'Adventure', 'Comedy', 'ScienceFiction', 'Western']",Wi,"['steampunk', 'based on tv series', 'steam locomotive', 'drag']",Barry Sonnenfeld,Released,5.1,1020,40.748915,"[1, 1, 1, 1, 1]","[1, 1]"
